[tests:threaded:worker] TID=579 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.505ms
[tests:threaded:worker] TID=585 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.461ms
[tests:threaded:worker] TID=607 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.353ms
[tests:threaded:worker] TID=606 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.367ms
[tests:threaded:worker] TID=608 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.353ms
[tests:threaded:worker] TID=610 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.340ms
[tests:threaded:worker] TID=613 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.300ms
[tests:threaded:worker] TID=620 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.235ms
[tests:threaded:worker] TID=621 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.228ms
[tests:threaded:worker] TID=614 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.292ms
[tests:threaded:worker] TID=615 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.283ms
[tests:threaded:worker] TID=616 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.276ms
[tests:threaded:worker] TID=617 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.265ms
[tests:threaded:worker] TID=622 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.899 | elapsed=3.206ms
[tests:threaded:worker] TID=604 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.355ms
[tests:threaded:worker] TID=605 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.346ms
[tests:threaded:worker] TID=580 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.652ms
[tests:threaded:worker] TID=581 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.661ms
[tests:threaded:worker] TID=582 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.657ms
[tests:threaded:worker] TID=583 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.644ms
[tests:threaded:worker] TID=588 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.618ms
[tests:threaded:worker] TID=591 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.606ms
[tests:threaded:worker] TID=619 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.381ms
[tests:threaded:worker] TID=618 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.387ms
[tests:threaded:worker] TID=626 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.899 | elapsed=3.255ms
[tests:threaded:worker] TID=624 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.899 | elapsed=3.312ms
[tests:threaded:worker] TID=627 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.899 | elapsed=3.252ms
[tests:threaded:worker] TID=629 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.899 | elapsed=3.233ms
[tests:threaded:worker] TID=631 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.899 | elapsed=3.217ms
[tests:threaded:worker] TID=632 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.899 | elapsed=3.217ms
[tests:threaded:worker] TID=609 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.587ms
[tests:threaded:worker] TID=623 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.899 | elapsed=3.477ms
[tests:threaded:worker] TID=625 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.899 | elapsed=3.474ms
[tests:threaded:worker] TID=628 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.899 | elapsed=3.419ms
[tests:threaded:worker] TID=630 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.899 | elapsed=3.401ms
[tests:threaded:worker] TID=611 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.895 | end=2025-11-13 00:37:53.899 | elapsed=3.676ms
[tests:threaded:worker] TID=633 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.951ms
[tests:threaded:worker] TID=634 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.971ms
[tests:threaded:worker] TID=657 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.369ms
[tests:threaded:worker] TID=658 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.350ms
[tests:threaded:worker] TID=659 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.344ms
[tests:threaded:worker] TID=635 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.978ms
[tests:threaded:worker] TID=637 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.992ms
[tests:threaded:worker] TID=656 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.645ms
[tests:threaded:worker] TID=668 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.602ms
[tests:threaded:worker] TID=644 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=4.017ms
[tests:threaded:worker] TID=636 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.986ms
[tests:threaded:worker] TID=654 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.656ms
[tests:threaded:worker] TID=655 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.650ms
[tests:threaded:worker] TID=643 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=4.035ms
[tests:threaded:worker] TID=650 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.794ms
[tests:threaded:worker] TID=645 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.877ms
[tests:threaded:worker] TID=646 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.768ms
[tests:threaded:worker] TID=640 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.893ms
[tests:threaded:worker] TID=641 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.878ms
[tests:threaded:worker] TID=639 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.988ms
[tests:threaded:worker] TID=672 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.900 | elapsed=3.392ms
[tests:threaded:worker] TID=673 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.900 | elapsed=3.387ms
[tests:threaded:worker] TID=653 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.660ms
[tests:threaded:worker] TID=660 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.476ms
[tests:threaded:worker] TID=661 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.466ms
[tests:threaded:worker] TID=652 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.733ms
[tests:threaded:worker] TID=651 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.790ms
[tests:threaded:worker] TID=649 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.807ms
[tests:threaded:worker] TID=647 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.831ms
[tests:threaded:worker] TID=662 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.455ms
[tests:threaded:worker] TID=667 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.432ms
[tests:threaded:worker] TID=665 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.447ms
[tests:threaded:worker] TID=648 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.823ms
[tests:threaded:worker] TID=697 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.900 | elapsed=3.595ms
[tests:threaded:worker] TID=698 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.900 | elapsed=3.588ms
[tests:threaded:worker] TID=669 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.372ms
[tests:threaded:worker] TID=642 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.944ms
[tests:threaded:worker] TID=663 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=3.450ms
[tests:threaded:worker] TID=638 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.900 | elapsed=4.005ms
[tests:threaded:worker] TID=664 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.901 | elapsed=4.159ms
[tests:threaded:worker] TID=666 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.901 | elapsed=4.155ms
[tests:threaded:worker] TID=677 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.020ms
[tests:threaded:worker] TID=678 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.014ms
[tests:threaded:worker] TID=679 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.000ms
[tests:threaded:worker] TID=684 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=3.966ms
[tests:threaded:worker] TID=683 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=3.974ms
[tests:threaded:worker] TID=712 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=3.721ms
[tests:threaded:worker] TID=713 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=3.713ms
[tests:threaded:worker] TID=681 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=3.996ms
[tests:threaded:worker] TID=671 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.901 | elapsed=4.193ms
[tests:threaded:worker] TID=670 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.896 | end=2025-11-13 00:37:53.901 | elapsed=4.199ms
[tests:threaded:worker] TID=674 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.166ms
[tests:threaded:worker] TID=675 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.160ms
[tests:threaded:worker] TID=680 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.110ms
[tests:threaded:worker] TID=676 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.154ms
[tests:threaded:worker] TID=682 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.108ms
[tests:threaded:worker] TID=716 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=3.716ms
[tests:threaded:worker] TID=685 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.241ms
[tests:threaded:worker] TID=686 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.244ms
[tests:threaded:worker] TID=688 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.228ms
[tests:threaded:worker] TID=689 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.228ms
[tests:threaded:worker] TID=687 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.248ms
[tests:threaded:worker] TID=693 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.207ms
[tests:threaded:worker] TID=703 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.109ms
[tests:threaded:worker] TID=690 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.236ms
[tests:threaded:worker] TID=705 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.096ms
[tests:threaded:worker] TID=691 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.239ms
[tests:threaded:worker] TID=692 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.237ms
[tests:threaded:worker] TID=695 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.220ms
[tests:threaded:worker] TID=699 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.181ms
[tests:threaded:worker] TID=696 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.213ms
[tests:threaded:worker] TID=694 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.249ms
[tests:threaded:worker] TID=701 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.178ms
[tests:threaded:worker] TID=702 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.172ms
[tests:threaded:worker] TID=704 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.158ms
[tests:threaded:worker] TID=706 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.148ms
[tests:threaded:worker] TID=707 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.146ms
[tests:threaded:worker] TID=710 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.128ms
[tests:threaded:worker] TID=709 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.133ms
[tests:threaded:worker] TID=711 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.117ms
[tests:threaded:worker] TID=700 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.190ms
[tests:threaded:worker] TID=714 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.078ms
[tests:threaded:worker] TID=708 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=4.140ms
[tests:threaded:worker] TID=719 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=3.960ms
[tests:threaded:worker] TID=718 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=3.974ms
[tests:threaded:worker] TID=717 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=3.980ms
[tests:threaded:worker] TID=725 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=3.900ms
[tests:threaded:worker] TID=721 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=3.953ms
[tests:threaded:worker] TID=720 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=3.983ms
[tests:threaded:worker] TID=727 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=3.900ms
[tests:threaded:worker] TID=726 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=3.910ms
[tests:threaded:worker] TID=731 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=3.804ms
[tests:threaded:worker] TID=732 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=3.810ms
[tests:threaded:worker] TID=733 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=3.795ms
[tests:threaded:worker] TID=734 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=3.796ms
[tests:threaded:worker] TID=735 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=3.791ms
[tests:threaded:worker] TID=736 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=3.777ms
[tests:threaded:worker] TID=737 | xyzzy::scopetimer::ScopeTimer_TestFriend::test_threaded()::<lambda()> | start=2025-11-13 00:37:53.897 | end=2025-11-13 00:37:53.901 | elapsed=3.778ms
